,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Binaural Beats 30 Hz - Beta Waves,0,0,0,-31.536,0,0,0,0,0,0,0,audio_features,58jKrpY02sO98qh5YF7tLE,spotify:track:58jKrpY02sO98qh5YF7tLE,https://api.spotify.com/v1/tracks/58jKrpY02sO98qh5YF7tLE,https://api.spotify.com/v1/audio-analysis/58jKrpY02sO98qh5YF7tLE,300000,0
I Made This at School,0.681,0.431,7,-8.717,1,0.0445,0.0326,0.936,0.408,0.578,130.079,audio_features,14qZhoq3oerJjCC4PYpb9l,spotify:track:14qZhoq3oerJjCC4PYpb9l,https://api.spotify.com/v1/tracks/14qZhoq3oerJjCC4PYpb9l,https://api.spotify.com/v1/audio-analysis/14qZhoq3oerJjCC4PYpb9l,132923,4
Planet Nine,0.51,0.354,9,-12.267,0,0.04,0.842,0.91,0.0958,0.0376,116.986,audio_features,1aEP47ZI6o0jhynZoFH3yj,spotify:track:1aEP47ZI6o0jhynZoFH3yj,https://api.spotify.com/v1/tracks/1aEP47ZI6o0jhynZoFH3yj,https://api.spotify.com/v1/audio-analysis/1aEP47ZI6o0jhynZoFH3yj,166387,3
Joan of Arc.,0.915,0.668,1,-2.52,1,0.04,0.00375,0.00241,0.253,0.0387,124.053,audio_features,5mrOnabhXnvCf5vFF7NJhG,spotify:track:5mrOnabhXnvCf5vFF7NJhG,https://api.spotify.com/v1/tracks/5mrOnabhXnvCf5vFF7NJhG,https://api.spotify.com/v1/audio-analysis/5mrOnabhXnvCf5vFF7NJhG,145161,4
Prefiero No Saber,0.699,0.693,6,-6.25,0,0.0318,0.0345,5.93e-06,0.0986,0.831,116.993,audio_features,7G6HoBfgJEk4b7hSeKP201,spotify:track:7G6HoBfgJEk4b7hSeKP201,https://api.spotify.com/v1/tracks/7G6HoBfgJEk4b7hSeKP201,https://api.spotify.com/v1/audio-analysis/7G6HoBfgJEk4b7hSeKP201,166719,4
Binaural Gamma 40 Hz,0,0,0,-41.183,0,0,0,0,0,0,0,audio_features,3RTGuQhwBbXW1KBoqowo2w,spotify:track:3RTGuQhwBbXW1KBoqowo2w,https://api.spotify.com/v1/tracks/3RTGuQhwBbXW1KBoqowo2w,https://api.spotify.com/v1/audio-analysis/3RTGuQhwBbXW1KBoqowo2w,120000,0
Bailemos,0.772,0.626,1,-5.107,0,0.124,0.132,0,0.0862,0.895,169.934,audio_features,1ScD7XQYCKmJ3fdNh71lUE,spotify:track:1ScD7XQYCKmJ3fdNh71lUE,https://api.spotify.com/v1/tracks/1ScD7XQYCKmJ3fdNh71lUE,https://api.spotify.com/v1/audio-analysis/1ScD7XQYCKmJ3fdNh71lUE,206295,4
Mi Playa,0.488,0.161,9,-14.291,0,0.0414,0.777,2.9e-06,0.365,0.28,109.017,audio_features,34HGQ7X0wMKEnRnGcEdeps,spotify:track:34HGQ7X0wMKEnRnGcEdeps,https://api.spotify.com/v1/tracks/34HGQ7X0wMKEnRnGcEdeps,https://api.spotify.com/v1/audio-analysis/34HGQ7X0wMKEnRnGcEdeps,222693,4
Ciudad de Luz,0.099,0.123,11,-18.441,0,0.0403,0.931,0.944,0.162,0.0596,72.881,audio_features,5fUKjWT9DXC1yYRnvumMXe,spotify:track:5fUKjWT9DXC1yYRnvumMXe,https://api.spotify.com/v1/tracks/5fUKjWT9DXC1yYRnvumMXe,https://api.spotify.com/v1/audio-analysis/5fUKjWT9DXC1yYRnvumMXe,186907,4
Resister,0.48,0.945,5,-3.195,0,0.081,0.00921,0,0.145,0.396,91.503,audio_features,2lO9sYbtyixyMIlj3TDcuU,spotify:track:2lO9sYbtyixyMIlj3TDcuU,https://api.spotify.com/v1/tracks/2lO9sYbtyixyMIlj3TDcuU,https://api.spotify.com/v1/audio-analysis/2lO9sYbtyixyMIlj3TDcuU,227573,4
Fogbound,0.743,0.599,1,-7.957,1,0.0302,0.0252,0.00128,0.107,0.281,119.974,audio_features,0muMmFeWZnYzPyvld49ITg,spotify:track:0muMmFeWZnYzPyvld49ITg,https://api.spotify.com/v1/tracks/0muMmFeWZnYzPyvld49ITg,https://api.spotify.com/v1/audio-analysis/0muMmFeWZnYzPyvld49ITg,255200,4
Sol Mayor,0.698,0.26,2,-19.61,1,0.93,0.331,0,0.1,0.294,107.835,audio_features,4UUnxTsNe2gDOyY64bY9wI,spotify:track:4UUnxTsNe2gDOyY64bY9wI,https://api.spotify.com/v1/tracks/4UUnxTsNe2gDOyY64bY9wI,https://api.spotify.com/v1/audio-analysis/4UUnxTsNe2gDOyY64bY9wI,69149,3
Beta 30 Hz,0,0,0,-39.682,0,0,0,0,0,0,0,audio_features,4dIUa7J9PIS9CqlCMzAS27,spotify:track:4dIUa7J9PIS9CqlCMzAS27,https://api.spotify.com/v1/tracks/4dIUa7J9PIS9CqlCMzAS27,https://api.spotify.com/v1/audio-analysis/4dIUa7J9PIS9CqlCMzAS27,208000,0
Estoy,0.78,0.725,6,-6.032,1,0.0503,0.288,0,0.0851,0.431,100.92,audio_features,0HA8gluN3DiJO5reJqQVYY,spotify:track:0HA8gluN3DiJO5reJqQVYY,https://api.spotify.com/v1/tracks/0HA8gluN3DiJO5reJqQVYY,https://api.spotify.com/v1/audio-analysis/0HA8gluN3DiJO5reJqQVYY,271720,4
Mi Loquita de Remate,0.756,0.819,7,-5.881,1,0.0523,0.317,0,0.249,0.726,99.984,audio_features,6l4zh5MMR5o4aRmnMBnULN,spotify:track:6l4zh5MMR5o4aRmnMBnULN,https://api.spotify.com/v1/tracks/6l4zh5MMR5o4aRmnMBnULN,https://api.spotify.com/v1/audio-analysis/6l4zh5MMR5o4aRmnMBnULN,227676,4
Arráncame,0.534,0.701,11,-3.672,1,0.0563,0.679,0,0.206,0.684,150.405,audio_features,6jnZnr3HDyjKXsmiblGIHo,spotify:track:6jnZnr3HDyjKXsmiblGIHo,https://api.spotify.com/v1/tracks/6jnZnr3HDyjKXsmiblGIHo,https://api.spotify.com/v1/audio-analysis/6jnZnr3HDyjKXsmiblGIHo,227449,3
Fabricando Fantasías - Salsa Version,0.726,0.857,9,-3.264,1,0.0424,0.244,0,0.108,0.928,90.74,audio_features,5bkWgrKyNhMcriQP3CrHEA,spotify:track:5bkWgrKyNhMcriQP3CrHEA,https://api.spotify.com/v1/tracks/5bkWgrKyNhMcriQP3CrHEA,https://api.spotify.com/v1/audio-analysis/5bkWgrKyNhMcriQP3CrHEA,272267,4
Sad Love,0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,audio_features,52Qu0no0NBho3zyRmjlsHn,spotify:track:52Qu0no0NBho3zyRmjlsHn,https://api.spotify.com/v1/tracks/52Qu0no0NBho3zyRmjlsHn,https://api.spotify.com/v1/audio-analysis/52Qu0no0NBho3zyRmjlsHn,244747,4
Chill Cow,0.629,0.29,6,-10.44,0,0.0395,0.254,0.53,0.107,0.398,90.039,audio_features,60MzU3I7maEY9AdW65sPij,spotify:track:60MzU3I7maEY9AdW65sPij,https://api.spotify.com/v1/tracks/60MzU3I7maEY9AdW65sPij,https://api.spotify.com/v1/audio-analysis/60MzU3I7maEY9AdW65sPij,85333,4
The Real Folk Blues,0.364,0.79,6,-6.252,0,0.0424,0.000532,0.0022,0.134,0.455,159.94,audio_features,5Cmf3LmbLd9g79rS55X7qK,spotify:track:5Cmf3LmbLd9g79rS55X7qK,https://api.spotify.com/v1/tracks/5Cmf3LmbLd9g79rS55X7qK,https://api.spotify.com/v1/audio-analysis/5Cmf3LmbLd9g79rS55X7qK,377067,4
La conocí bailando (feat. K-Narias) - Radio Edit,0.711,0.841,0,-3.803,0,0.0322,0.265,0,0.268,0.658,104.033,audio_features,7fZJWsOEdr8aP8okxyTBGd,spotify:track:7fZJWsOEdr8aP8okxyTBGd,https://api.spotify.com/v1/tracks/7fZJWsOEdr8aP8okxyTBGd,https://api.spotify.com/v1/audio-analysis/7fZJWsOEdr8aP8okxyTBGd,181116,4
Jackie and Wilson,0.555,0.727,6,-4.202,1,0.0388,0.0579,7.52e-06,0.0937,0.739,82.142,audio_features,4JpazKcfOhbwqZrsYhzHee,spotify:track:4JpazKcfOhbwqZrsYhzHee,https://api.spotify.com/v1/tracks/4JpazKcfOhbwqZrsYhzHee,https://api.spotify.com/v1/audio-analysis/4JpazKcfOhbwqZrsYhzHee,223120,4
Jajauma Ni Sasenaide,0.605,0.55,0,-5.907,1,0.0382,0.0573,0.156,0.0943,0.746,155.042,audio_features,7jkhriy1xgU7RE6U6nuNdG,spotify:track:7jkhriy1xgU7RE6U6nuNdG,https://api.spotify.com/v1/tracks/7jkhriy1xgU7RE6U6nuNdG,https://api.spotify.com/v1/audio-analysis/7jkhriy1xgU7RE6U6nuNdG,98543,4
Oracle,0.689,0.77,6,-5.646,1,0.0485,0.041,0.173,0.113,0.161,140.079,audio_features,0O3hacFfr7hp4fIeomi4ex,spotify:track:0O3hacFfr7hp4fIeomi4ex,https://api.spotify.com/v1/tracks/0O3hacFfr7hp4fIeomi4ex,https://api.spotify.com/v1/audio-analysis/0O3hacFfr7hp4fIeomi4ex,180155,4
the stars that shine upon us,0.79,0.31,4,-14.493,1,0.176,0.947,0.564,0.0966,0.682,146.14,audio_features,0X5q49jMBDgmTSFjsydNvY,spotify:track:0X5q49jMBDgmTSFjsydNvY,https://api.spotify.com/v1/tracks/0X5q49jMBDgmTSFjsydNvY,https://api.spotify.com/v1/audio-analysis/0X5q49jMBDgmTSFjsydNvY,134803,5
Live Young Die Free,0.598,0.823,7,-5.167,1,0.0523,0.0156,3e-05,0.0961,0.62,144.015,audio_features,3oV2cCnmGmIIUMB4y7bbQs,spotify:track:3oV2cCnmGmIIUMB4y7bbQs,https://api.spotify.com/v1/tracks/3oV2cCnmGmIIUMB4y7bbQs,https://api.spotify.com/v1/audio-analysis/3oV2cCnmGmIIUMB4y7bbQs,210181,4
Trees,0.584,0.833,6,-5.9,1,0.041,0.00359,3.44e-05,0.169,0.324,140.013,audio_features,1yf97yL1ll8FYXC27c9VTw,spotify:track:1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/tracks/1yf97yL1ll8FYXC27c9VTw,https://api.spotify.com/v1/audio-analysis/1yf97yL1ll8FYXC27c9VTw,267387,4
Through The Wind,0.396,0.0564,4,-24.976,0,0.0385,0.992,0.92,0.113,0.0993,133.992,audio_features,4SYqypJlOI3mhf6zinkaUL,spotify:track:4SYqypJlOI3mhf6zinkaUL,https://api.spotify.com/v1/tracks/4SYqypJlOI3mhf6zinkaUL,https://api.spotify.com/v1/audio-analysis/4SYqypJlOI3mhf6zinkaUL,171260,4
"One more time, One more chance",0.538,0.438,11,-7.913,0,0.0316,0.673,0,0.109,0.371,129.292,audio_features,1A9DFWSZ39qVdzP5Qg7xuN,spotify:track:1A9DFWSZ39qVdzP5Qg7xuN,https://api.spotify.com/v1/tracks/1A9DFWSZ39qVdzP5Qg7xuN,https://api.spotify.com/v1/audio-analysis/1A9DFWSZ39qVdzP5Qg7xuN,332120,4
TELL ME,0.6,0.723,6,-4.928,0,0.158,0.109,0,0.167,0.463,149.881,audio_features,3jlxX3VXPiY3lvBBbppQD3,spotify:track:3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/tracks/3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/audio-analysis/3jlxX3VXPiY3lvBBbppQD3,195268,4
"Coffee Shop Noise, Pt. 23",0.164,0.804,8,-24.874,1,0.0429,0.316,8.94e-05,0.305,0.0246,79.754,audio_features,77IsxAb6gKxP0zgKR9Wv82,spotify:track:77IsxAb6gKxP0zgKR9Wv82,https://api.spotify.com/v1/tracks/77IsxAb6gKxP0zgKR9Wv82,https://api.spotify.com/v1/audio-analysis/77IsxAb6gKxP0zgKR9Wv82,86191,3
50 Horas,0.57,0.939,4,-4.325,1,0.052,0.026,7.32e-05,0.308,0.704,122.07,audio_features,4hrBBj8Ez10PD25HhDRuZK,spotify:track:4hrBBj8Ez10PD25HhDRuZK,https://api.spotify.com/v1/tracks/4hrBBj8Ez10PD25HhDRuZK,https://api.spotify.com/v1/audio-analysis/4hrBBj8Ez10PD25HhDRuZK,213587,4
Escapémonos - Salsa Version,0.614,0.704,0,-5.298,0,0.035,0.194,1.04e-05,0.242,0.711,89.154,audio_features,4oGs2MK6C35jMJhaT151yg,spotify:track:4oGs2MK6C35jMJhaT151yg,https://api.spotify.com/v1/tracks/4oGs2MK6C35jMJhaT151yg,https://api.spotify.com/v1/audio-analysis/4oGs2MK6C35jMJhaT151yg,331293,4
Peligro - Versión Acústica,0.538,0.24,11,-10.828,0,0.0321,0.87,0,0.955,0.291,106.568,audio_features,08SWZsHrBGluGsTGyD528h,spotify:track:08SWZsHrBGluGsTGyD528h,https://api.spotify.com/v1/tracks/08SWZsHrBGluGsTGyD528h,https://api.spotify.com/v1/audio-analysis/08SWZsHrBGluGsTGyD528h,322091,5
Wolf & Raven,0.312,0.95,8,-2.194,0,0.115,2.9e-05,0,0.105,0.445,169.661,audio_features,0ZP7AIlXCTIfGQkqFZCkHQ,spotify:track:0ZP7AIlXCTIfGQkqFZCkHQ,https://api.spotify.com/v1/tracks/0ZP7AIlXCTIfGQkqFZCkHQ,https://api.spotify.com/v1/audio-analysis/0ZP7AIlXCTIfGQkqFZCkHQ,255573,4
La Magia,0.778,0.445,9,-7.003,1,0.0338,0.75,0,0.117,0.73,116.447,audio_features,16DU79T2PdFSdGf0Z59rr5,spotify:track:16DU79T2PdFSdGf0Z59rr5,https://api.spotify.com/v1/tracks/16DU79T2PdFSdGf0Z59rr5,https://api.spotify.com/v1/audio-analysis/16DU79T2PdFSdGf0Z59rr5,169000,4
Como Yo Te Quiero (feat. Yandel),0.8,0.969,10,-2.68,1,0.0851,0.118,0,0.305,0.848,130.034,audio_features,008Lxsuwhbm5sIwdbJsPjU,spotify:track:008Lxsuwhbm5sIwdbJsPjU,https://api.spotify.com/v1/tracks/008Lxsuwhbm5sIwdbJsPjU,https://api.spotify.com/v1/audio-analysis/008Lxsuwhbm5sIwdbJsPjU,211120,4
Dream Tea,0.784,0.384,4,-6.441,1,0.096,0.438,0,0.12,0.222,102.03,audio_features,2EKROPvHzQLvR7PTykU0r7,spotify:track:2EKROPvHzQLvR7PTykU0r7,https://api.spotify.com/v1/tracks/2EKROPvHzQLvR7PTykU0r7,https://api.spotify.com/v1/audio-analysis/2EKROPvHzQLvR7PTykU0r7,235240,4
Sleep by the Waves,0.631,0.0341,9,-11.791,1,0.0514,0.93,0.926,0.101,0.291,78.997,audio_features,03pd9j9czxa7ydTLcnteP7,spotify:track:03pd9j9czxa7ydTLcnteP7,https://api.spotify.com/v1/tracks/03pd9j9czxa7ydTLcnteP7,https://api.spotify.com/v1/audio-analysis/03pd9j9czxa7ydTLcnteP7,128551,3
Seven Deadly Sins,0.454,0.986,2,-3.544,1,0.0919,0.000714,1.33e-05,0.276,0.735,159.971,audio_features,7DpMB4j8Ye6PGU6owqQmfm,spotify:track:7DpMB4j8Ye6PGU6owqQmfm,https://api.spotify.com/v1/tracks/7DpMB4j8Ye6PGU6owqQmfm,https://api.spotify.com/v1/audio-analysis/7DpMB4j8Ye6PGU6owqQmfm,170147,4
Dark Wood,0.724,0.24,6,-13.317,1,0.275,0.822,0.415,0.115,0.461,173.945,audio_features,4NQvsvvX5UFFXZpXj9hkvA,spotify:track:4NQvsvvX5UFFXZpXj9hkvA,https://api.spotify.com/v1/tracks/4NQvsvvX5UFFXZpXj9hkvA,https://api.spotify.com/v1/audio-analysis/4NQvsvvX5UFFXZpXj9hkvA,129345,4
Lauren,0.612,0.799,10,-4.603,1,0.0275,0.00898,0,0.172,0.687,125.976,audio_features,7zVCrzzEJU7u24sbJPXA5W,spotify:track:7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/tracks/7zVCrzzEJU7u24sbJPXA5W,https://api.spotify.com/v1/audio-analysis/7zVCrzzEJU7u24sbJPXA5W,188253,4
Battleships,0.49,0.746,1,-4.951,1,0.0405,0.0121,0,0.0624,0.331,81.848,audio_features,0YpzP03QziAgqcZSCtjbl2,spotify:track:0YpzP03QziAgqcZSCtjbl2,https://api.spotify.com/v1/tracks/0YpzP03QziAgqcZSCtjbl2,https://api.spotify.com/v1/audio-analysis/0YpzP03QziAgqcZSCtjbl2,232133,4
"Main Theme (From ""Full Metal Alchemist Brotherhood"")",,,,,,,,,,,,,,,,,,
Esto Es Amor,0.529,0.518,7,-7.738,1,0.0336,0.837,0,0.0923,0.633,177.972,audio_features,63Sg5PxtQwzMulnNwGvPk8,spotify:track:63Sg5PxtQwzMulnNwGvPk8,https://api.spotify.com/v1/tracks/63Sg5PxtQwzMulnNwGvPk8,https://api.spotify.com/v1/audio-analysis/63Sg5PxtQwzMulnNwGvPk8,197802,4
Saint Germain,0.791,0.37,11,-10.332,1,0.134,0.117,0.878,0.0982,0.699,169.93,audio_features,0L0r77dd3DVURcqGIKIZAw,spotify:track:0L0r77dd3DVURcqGIKIZAw,https://api.spotify.com/v1/tracks/0L0r77dd3DVURcqGIKIZAw,https://api.spotify.com/v1/audio-analysis/0L0r77dd3DVURcqGIKIZAw,217427,4
En el 2000,0.546,0.678,7,-7.733,1,0.0819,0.474,0,0.353,0.825,95.027,audio_features,2cVJwPD5CaTx2kBZyomzGN,spotify:track:2cVJwPD5CaTx2kBZyomzGN,https://api.spotify.com/v1/tracks/2cVJwPD5CaTx2kBZyomzGN,https://api.spotify.com/v1/audio-analysis/2cVJwPD5CaTx2kBZyomzGN,215000,4
No Lo Ves,0.797,0.284,2,-10.482,1,0.0514,0.69,0.0213,0.0992,0.721,119.994,audio_features,28ezEPq81hvddIWxgEmejj,spotify:track:28ezEPq81hvddIWxgEmejj,https://api.spotify.com/v1/tracks/28ezEPq81hvddIWxgEmejj,https://api.spotify.com/v1/audio-analysis/28ezEPq81hvddIWxgEmejj,281250,4
See Her Again,0.734,0.502,2,-6.792,1,0.0484,0.768,0,0.0584,0.936,62.023,audio_features,3Ibxs1OxL9wH3jBwpIQGid,spotify:track:3Ibxs1OxL9wH3jBwpIQGid,https://api.spotify.com/v1/tracks/3Ibxs1OxL9wH3jBwpIQGid,https://api.spotify.com/v1/audio-analysis/3Ibxs1OxL9wH3jBwpIQGid,189677,4
Quick decision-making,0,0,0,-39.763,0,0,0,0,0,0,0,audio_features,3cMMKfzKCiZaQLwKvhVwYO,spotify:track:3cMMKfzKCiZaQLwKvhVwYO,https://api.spotify.com/v1/tracks/3cMMKfzKCiZaQLwKvhVwYO,https://api.spotify.com/v1/audio-analysis/3cMMKfzKCiZaQLwKvhVwYO,3599936,0
Esclavos del Silencio,0.661,0.683,2,-4.423,1,0.0255,0.0755,0,0.114,0.675,139.856,audio_features,0pHQpZEu2wmDdO8qzBe6U6,spotify:track:0pHQpZEu2wmDdO8qzBe6U6,https://api.spotify.com/v1/tracks/0pHQpZEu2wmDdO8qzBe6U6,https://api.spotify.com/v1/audio-analysis/0pHQpZEu2wmDdO8qzBe6U6,229400,4
Razón,0.633,0.734,6,-5.158,1,0.0277,0.0104,0,0.0789,0.945,150.057,audio_features,2dSz2px33HmyFwL5rDlh2e,spotify:track:2dSz2px33HmyFwL5rDlh2e,https://api.spotify.com/v1/tracks/2dSz2px33HmyFwL5rDlh2e,https://api.spotify.com/v1/audio-analysis/2dSz2px33HmyFwL5rDlh2e,195581,4
Tren a la Luna,0.65,0.852,1,-7.348,0,0.0844,0.0163,0.0101,0.28,0.903,119.996,audio_features,6JCO6XWIAWAQcG2UG7pZAG,spotify:track:6JCO6XWIAWAQcG2UG7pZAG,https://api.spotify.com/v1/tracks/6JCO6XWIAWAQcG2UG7pZAG,https://api.spotify.com/v1/audio-analysis/6JCO6XWIAWAQcG2UG7pZAG,226446,4
Te Quiero Bonito (feat. Nacho),0.656,0.672,4,-6.995,0,0.0986,0.0853,0,0.0613,0.627,169.871,audio_features,0b2LpfvjfQpDqGjbB3lfCI,spotify:track:0b2LpfvjfQpDqGjbB3lfCI,https://api.spotify.com/v1/tracks/0b2LpfvjfQpDqGjbB3lfCI,https://api.spotify.com/v1/audio-analysis/0b2LpfvjfQpDqGjbB3lfCI,226627,4
Relaxing Lofi Piano - Beat Instrumental,0.681,0.463,4,-10.095,0,0.258,0.81,0.918,0.114,0.148,87.754,audio_features,7bRgH3ydGdr9NQAn6rFH9t,spotify:track:7bRgH3ydGdr9NQAn6rFH9t,https://api.spotify.com/v1/tracks/7bRgH3ydGdr9NQAn6rFH9t,https://api.spotify.com/v1/audio-analysis/7bRgH3ydGdr9NQAn6rFH9t,82105,4
La Murga,0.604,0.749,2,-7.591,1,0.0381,0.65,0.0277,0.0564,0.889,89.013,audio_features,5O2Id1rWAmR9ff9kGUfikf,spotify:track:5O2Id1rWAmR9ff9kGUfikf,https://api.spotify.com/v1/tracks/5O2Id1rWAmR9ff9kGUfikf,https://api.spotify.com/v1/audio-analysis/5O2Id1rWAmR9ff9kGUfikf,334080,4
True Meaning Life,0.782,0.363,1,-9.772,1,0.175,0.825,0.674,0.112,0.755,83.499,audio_features,0krLhuOv1vTRVEdxlgRaYr,spotify:track:0krLhuOv1vTRVEdxlgRaYr,https://api.spotify.com/v1/tracks/0krLhuOv1vTRVEdxlgRaYr,https://api.spotify.com/v1/audio-analysis/0krLhuOv1vTRVEdxlgRaYr,109570,4
Brillas,0.625,0.433,9,-12.963,1,0.0366,0.376,0.00103,0.248,0.274,93.041,audio_features,6VuUMo1TusnqBxLTnr3hOI,spotify:track:6VuUMo1TusnqBxLTnr3hOI,https://api.spotify.com/v1/tracks/6VuUMo1TusnqBxLTnr3hOI,https://api.spotify.com/v1/audio-analysis/6VuUMo1TusnqBxLTnr3hOI,226187,4
handwarmers,0.647,0.114,4,-11.677,0,0.0593,0.504,0.933,0.0824,0.509,72.078,audio_features,07x4ksm3vERD4Xwd7pJubB,spotify:track:07x4ksm3vERD4Xwd7pJubB,https://api.spotify.com/v1/tracks/07x4ksm3vERD4Xwd7pJubB,https://api.spotify.com/v1/audio-analysis/07x4ksm3vERD4Xwd7pJubB,120667,4
sky & blue,0.532,0.938,1,-2.713,1,0.0636,0.031,0,0.187,0.802,157.032,audio_features,1AZKHiqBKfdBxVcWUnJJUj,spotify:track:1AZKHiqBKfdBxVcWUnJJUj,https://api.spotify.com/v1/tracks/1AZKHiqBKfdBxVcWUnJJUj,https://api.spotify.com/v1/audio-analysis/1AZKHiqBKfdBxVcWUnJJUj,238129,4
20 Dollar Nose Bleed,0.667,0.871,8,-4.986,1,0.0487,0.0381,0,0.327,0.867,98.919,audio_features,3RHZzTT1RhYV6zicKUc4FM,spotify:track:3RHZzTT1RhYV6zicKUc4FM,https://api.spotify.com/v1/tracks/3RHZzTT1RhYV6zicKUc4FM,https://api.spotify.com/v1/audio-analysis/3RHZzTT1RhYV6zicKUc4FM,257413,4
Why Not,0.905,0.721,7,-6.922,1,0.31,0.48,0,0.528,0.695,145.958,audio_features,1gewwJHPkvysxLEGgOKQuB,spotify:track:1gewwJHPkvysxLEGgOKQuB,https://api.spotify.com/v1/tracks/1gewwJHPkvysxLEGgOKQuB,https://api.spotify.com/v1/audio-analysis/1gewwJHPkvysxLEGgOKQuB,195000,4
One Solar Herald,0.213,0.135,0,-22.211,1,0.0312,0.833,0.861,0.112,0.0564,68.743,audio_features,1AdVgkDZDkcRBWhSkjWQYB,spotify:track:1AdVgkDZDkcRBWhSkjWQYB,https://api.spotify.com/v1/tracks/1AdVgkDZDkcRBWhSkjWQYB,https://api.spotify.com/v1/audio-analysis/1AdVgkDZDkcRBWhSkjWQYB,152000,4
The Watchmaker,0.708,0.224,9,-17.147,0,0.0665,0.979,0.951,0.115,0.74,112.007,audio_features,1dw7nqppFG1gJeDvdkPLdv,spotify:track:1dw7nqppFG1gJeDvdkPLdv,https://api.spotify.com/v1/tracks/1dw7nqppFG1gJeDvdkPLdv,https://api.spotify.com/v1/audio-analysis/1dw7nqppFG1gJeDvdkPLdv,128482,5
Binaural Gamma Sinus 100 Hz Drone II,0.172,0.0266,2,-30.8,1,0.0666,0.953,0.781,0.108,0.0263,125.602,audio_features,0HHD15EtlOlpYmrYInqXjR,spotify:track:0HHD15EtlOlpYmrYInqXjR,https://api.spotify.com/v1/tracks/0HHD15EtlOlpYmrYInqXjR,https://api.spotify.com/v1/audio-analysis/0HHD15EtlOlpYmrYInqXjR,200259,3
Plegarias,0.694,0.366,8,-8.365,1,0.0482,0.28,1.97e-05,0.0867,0.0965,74.986,audio_features,4DfhsWuqZonO5URxvwkBSK,spotify:track:4DfhsWuqZonO5URxvwkBSK,https://api.spotify.com/v1/tracks/4DfhsWuqZonO5URxvwkBSK,https://api.spotify.com/v1/audio-analysis/4DfhsWuqZonO5URxvwkBSK,198850,4
Coffee Shop Sounds - Part 18,0.177,0.872,5,-23.457,0,0.0584,0.442,0.000207,0.525,0.0237,110.658,audio_features,6PJJ1Ljv25ws874PIS1Hva,spotify:track:6PJJ1Ljv25ws874PIS1Hva,https://api.spotify.com/v1/tracks/6PJJ1Ljv25ws874PIS1Hva,https://api.spotify.com/v1/audio-analysis/6PJJ1Ljv25ws874PIS1Hva,141176,5
In Between,0.592,0.928,11,-5.402,1,0.0558,0.0166,1.5e-05,0.123,0.393,121.996,audio_features,2IuazAsyvbb3fFZb0Uvsmk,spotify:track:2IuazAsyvbb3fFZb0Uvsmk,https://api.spotify.com/v1/tracks/2IuazAsyvbb3fFZb0Uvsmk,https://api.spotify.com/v1/audio-analysis/2IuazAsyvbb3fFZb0Uvsmk,221600,4
HOPE,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
Monday Loop,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,audio_features,5qC17VMNoZdF2gAw28FtsV,spotify:track:5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/tracks/5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/audio-analysis/5qC17VMNoZdF2gAw28FtsV,91505,3
Our House by the Waterfall,0.755,0.469,0,-8.762,1,0.188,0.903,0.259,0.121,0.578,116.382,audio_features,3fWTQXs897m4H1zsai8SOk,spotify:track:3fWTQXs897m4H1zsai8SOk,https://api.spotify.com/v1/tracks/3fWTQXs897m4H1zsai8SOk,https://api.spotify.com/v1/audio-analysis/3fWTQXs897m4H1zsai8SOk,91423,4
Enero (with Jesús Navarro),0.801,0.554,2,-6.131,1,0.0369,0.0166,3.35e-05,0.119,0.597,109.002,audio_features,1rk9cexA1NrosX456qtH5E,spotify:track:1rk9cexA1NrosX456qtH5E,https://api.spotify.com/v1/tracks/1rk9cexA1NrosX456qtH5E,https://api.spotify.com/v1/audio-analysis/1rk9cexA1NrosX456qtH5E,213907,4
Photos of Us,0.197,0.124,7,-26.738,0,0.0375,0.816,0.962,0.343,0.0376,65.895,audio_features,1BC74izUpHFJPrKpf4hj27,spotify:track:1BC74izUpHFJPrKpf4hj27,https://api.spotify.com/v1/tracks/1BC74izUpHFJPrKpf4hj27,https://api.spotify.com/v1/audio-analysis/1BC74izUpHFJPrKpf4hj27,116083,3
